age,education_num,hours_per_week,occupation_prestige,sex,income_high
43,10,29,0.709,1,0
49,11,38,0.324,0,0
39,16,35,0.837,1,1
30,9,36,0.583,0,1
27,10,26,0.435,1,0
20,13,65,0.352,0,0
48,16,64,0.488,1,1
46,16,66,0.629,1,1
38,8,39,0.595,0,0
28,10,35,0.363,0,0
37,10,43,0.632,1,1
30,9,44,0.482,0,0
26,10,30,0.64,0,1
39,13,36,0.377,1,1
41,11,35,0.45,1,1
24,12,36,0.242,1,1
56,11,37,0.95,1,1
55,12,45,0.981,1,1
26,12,57,0.325,1,1
19,12,33,0.177,1,0
17,10,44,0.286,1,0
53,13,43,0.377,1,0
33,9,28,0.48,0,0
42,9,31,0.29,1,0
46,10,45,0.507,0,0
24,13,30,0.099,0,1
44,9,32,0.462,1,1
48,16,44,0.561,1,1
51,16,51,0.808,1,1
43,11,52,0.405,1,0
57,11,38,0.653,1,1
46,13,48,0.543,0,0
37,12,52,0.46,1,0
40,11,39,0.474,0,0
41,12,44,0.931,1,0
38,13,45,0.365,0,1
25,11,33,0.402,0,1
42,11,56,0.57,1,1
19,10,42,0.406,1,0
44,13,31,0.586,1,1
29,9,27,0.518,1,0
34,15,26,0.816,0,0
26,11,49,0.795,1,0
45,12,47,0.649,1,1
32,10,22,0.219,1,1
39,11,61,0.809,1,1
34,14,43,0.725,1,1
17,8,32,0.363,0,0
44,16,42,0.581,1,1
40,13,41,0.309,1,1
26,14,53,0.43,1,1
35,9,34,0.513,0,0
34,9,41,0.652,1,1
41,13,57,0.333,0,1
63,11,47,0.642,1,0
50,12,42,0.466,1,1
24,14,35,0.515,0,0
31,11,39,0.185,0,0
21,10,51,0.591,1,0
17,12,47,0.575,1,1
47,12,43,0.628,1,1
38,10,25,0.581,1,1
60,11,38,0.537,1,1
53,11,10,0.572,0,0
48,8,24,0.481,0,0
49,12,44,0.226,0,0
55,9,41,0.52,0,1
25,8,39,0.642,0,0
48,10,16,0.551,0,0
35,5,49,0.815,0,0
17,10,53,0.795,1,1
40,16,41,0.713,1,0
40,6,40,0.32,1,0
35,9,33,0.737,1,0
50,12,52,0.484,1,0
48,9,23,0.454,1,0
45,12,63,0.602,1,1
25,10,40,0.329,1,1
58,9,27,0.56,0,0
38,9,40,0.76,1,1
17,10,55,0.546,1,1
20,14,41,0.357,1,0
45,9,47,0.918,1,0
49,14,60,0.485,1,1
42,12,38,0.775,1,1
38,10,30,0.33,0,1
55,11,35,0.422,1,0
43,13,47,0.384,1,0
32,13,29,0.599,1,0
62,11,44,0.317,1,1
56,10,36,0.526,1,1
45,8,50,0.577,0,0
43,6,43,0.159,0,0
39,11,24,0.448,0,0
46,15,36,0.79,1,1
30,15,42,0.712,1,0
17,11,43,0.735,1,0
45,14,43,0.439,1,1
38,11,49,0.291,1,0
40,16,56,0.392,1,1
47,9,45,0.728,1,1
33,12,30,0.851,1,0
39,15,52,0.557,1,1
48,9,41,0.812,1,1
25,8,29,0.462,0,0
17,13,34,0.207,1,0
32,16,39,0.356,1,1
31,15,40,0.196,1,1
20,9,47,0.27,0,0
28,9,29,0.576,1,1
41,15,51,0.818,1,1
28,9,37,0.648,1,1
25,10,31,0.574,1,1
48,14,20,0.466,0,0
57,12,37,0.383,1,1
51,10,55,0.47,1,1
22,13,39,0.564,1,0
52,14,62,0.57,1,1
24,11,57,0.594,1,0
41,10,30,0.295,0,0
28,8,28,0.39,0,0
55,10,38,0.723,1,1
74,13,55,0.287,0,0
35,14,35,0.651,1,1
46,9,54,0.375,0,1
27,8,46,0.675,1,1
31,11,56,0.533,1,1
18,9,51,0.53,1,0
42,7,37,0.213,0,0
52,16,51,0.76,1,1
45,8,38,0.169,0,1
53,13,36,0.752,1,1
45,15,58,0.546,1,1
29,13,43,0.531,1,1
28,8,57,0.745,1,1
27,15,61,0.773,1,1
31,12,42,0.495,1,1
24,10,37,0.67,1,0
40,10,29,0.523,0,1
42,15,32,0.46,1,1
52,13,11,0.524,1,1
17,9,37,0.641,1,0
18,7,22,0.881,1,0
31,11,39,0.351,1,0
52,7,23,0.433,0,0
31,12,44,0.454,0,0
22,11,47,0.632,0,0
52,7,37,0.644,1,1
49,12,44,0.548,1,0
57,11,35,0.541,1,0
56,13,25,0.649,0,1
42,9,37,0.534,1,0
54,9,36,0.635,0,1
52,15,34,0.736,1,0
45,11,36,0.15,0,0
40,7,41,0.716,0,0
46,15,42,0.513,0,0
56,7,36,0.636,1,0
29,8,46,0.546,0,1
54,13,41,0.71,0,0
20,12,44,0.315,1,1
33,7,28,0.273,0,0
52,9,29,0.351,1,0
35,12,43,0.831,1,0
39,9,54,0.694,1,1
25,8,29,0.237,0,0
17,10,44,0.384,1,0
44,7,14,0.609,1,0
46,13,32,0.523,1,1
25,8,49,0.561,1,0
60,11,63,0.557,1,1
49,9,33,0.738,1,1
39,11,51,0.611,1,0
40,11,60,0.685,1,1
26,9,46,0.801,1,0
22,8,45,0.514,0,1
52,11,44,0.917,0,0
25,6,49,0.302,1,1
56,14,21,0.606,0,1
67,11,32,0.388,1,0
31,10,51,0.743,1,0
52,12,36,0.611,1,0
36,6,33,0.202,0,0
45,13,24,0.131,0,0
17,9,37,0.336,0,0
34,13,54,0.498,1,1
46,11,30,0.401,0,0
44,6,38,0.856,1,0
21,11,46,0.289,1,0
28,5,25,0.208,0,0
44,13,45,0.57,1,1
35,11,35,0.493,0,1
27,8,43,0.596,1,1
32,7,52,0.444,1,1
29,11,62,0.428,0,0
45,16,33,1.0,1,1
42,11,52,0.239,1,1
46,14,28,0.513,1,0
45,12,35,0.699,1,0
59,11,47,0.33,1,1
44,10,44,0.738,1,0
33,11,43,0.661,0,0
66,11,39,0.712,1,1
41,11,34,0.646,1,0
52,10,35,0.13,1,0
17,12,45,0.364,1,0
41,9,40,0.824,1,1
46,14,47,0.523,1,1
17,8,36,0.555,0,1
40,8,36,0.235,1,0
46,11,49,0.677,0,1
43,10,26,0.291,0,0
17,9,25,0.764,1,0
42,8,49,0.177,0,0
48,12,52,0.582,1,0
54,9,43,0.42,0,0
30,12,41,0.28,0,0
41,15,40,0.511,1,1
50,12,47,0.202,0,1
52,11,50,0.567,1,1
56,12,36,0.66,1,0
43,14,41,0.411,1,1
47,9,37,0.745,1,0
27,14,50,0.0,1,0
43,13,53,0.674,1,0
31,10,42,0.633,0,0
49,7,47,0.271,1,1
40,10,30,0.621,1,1
39,9,40,0.287,0,0
42,10,43,0.0,0,1
33,6,26,0.351,0,0
44,8,37,0.411,0,1
58,9,38,0.716,1,0
37,8,51,0.635,0,0
54,11,49,0.476,0,1
35,9,53,0.572,1,1
28,10,26,0.356,0,1
37,8,43,0.859,1,0
62,12,35,0.459,0,1
24,12,50,0.566,1,0
34,11,50,0.371,1,1
67,9,41,0.449,1,1
18,9,51,0.535,1,1
47,14,38,0.313,0,0
39,8,44,0.312,0,0
51,15,44,0.483,1,1
25,14,44,0.442,1,0
61,12,51,0.518,1,0
32,11,30,0.839,1,1
17,11,22,0.179,1,0
36,7,58,0.276,1,0
40,9,46,0.702,1,1
37,12,70,0.486,1,1
58,10,56,0.924,1,1
38,8,14,0.355,0,0
39,12,62,0.764,1,0
17,15,44,0.53,1,1
35,14,50,0.323,0,1
42,8,49,0.709,1,0
37,11,29,0.61,0,1
27,10,44,0.544,1,1
28,9,30,0.822,1,0
42,13,55,0.622,1,1
62,16,33,0.605,1,1
40,12,58,0.522,1,1
43,13,46,0.894,1,1
45,9,51,0.83,1,1
38,10,41,0.712,1,0
40,9,52,0.408,0,0
29,8,50,0.957,1,0
29,8,26,0.636,1,0
47,9,48,0.452,1,1
35,10,52,0.612,1,0
40,9,66,0.658,1,1
17,12,50,0.291,0,0
39,10,52,0.862,1,1
57,10,43,0.111,0,1
51,7,44,0.235,1,0
27,4,59,0.266,0,0
48,11,51,0.464,1,0
44,10,29,0.411,1,0
50,8,48,0.467,1,0
28,9,36,0.265,1,0
25,10,28,0.674,1,1
45,15,60,0.824,1,1
52,11,45,0.538,0,1
44,9,35,0.469,0,0
17,10,43,0.426,0,0
54,12,39,0.542,1,1
59,11,41,0.256,1,0
55,12,34,0.311,0,0
23,13,36,0.814,1,1
29,13,42,0.567,1,1
22,15,46,0.895,1,1
46,12,44,0.685,1,0
39,9,36,0.241,0,0
41,15,43,0.527,0,1
47,7,38,0.282,0,1
44,10,42,0.267,1,0
43,10,27,0.745,1,1
58,14,34,0.381,0,1
45,15,21,0.802,1,0
55,10,52,0.305,0,1
37,13,61,0.707,1,1
45,7,46,0.723,1,0
36,16,53,0.789,1,1
49,6,51,0.404,0,0
52,14,47,0.62,1,1
47,15,45,0.718,1,1
47,9,20,0.477,0,1
32,10,41,0.208,0,0
44,12,44,0.537,1,1
59,16,27,0.676,1,1
23,10,49,0.778,1,0
48,5,44,0.656,1,1
40,12,39,0.394,1,1
54,8,44,0.456,1,0
46,13,34,0.584,1,0
44,10,50,0.08,0,1
48,11,54,0.489,1,0
39,10,55,0.59,1,1
38,10,37,0.851,1,1
51,8,22,0.301,0,1
50,12,37,0.689,1,0
32,7,17,0.548,1,0
69,7,41,0.733,1,0
47,11,51,0.563,1,0
19,11,15,0.646,1,0
25,13,31,0.273,1,0
36,8,48,0.682,0,0
39,7,52,0.563,1,0
59,9,69,0.58,1,1
37,9,42,0.656,1,1
66,9,44,0.0,1,0
41,9,52,0.626,1,1
66,8,49,0.15,1,0
35,10,40,0.502,1,1
48,10,46,0.136,0,0
17,16,51,0.445,1,0
25,10,39,0.238,0,0
30,12,30,0.385,0,0
44,12,41,0.6,1,1
47,13,39,0.47,1,1
41,11,32,0.543,1,0
53,11,30,0.605,1,1
38,13,73,0.693,1,1
37,12,58,0.458,1,1
63,12,25,0.042,1,1
36,11,52,0.589,1,1
42,14,35,0.69,1,1
27,11,61,0.685,1,0
34,11,48,0.606,1,0
23,12,18,0.46,0,0
47,11,37,0.674,1,1
17,14,42,0.436,1,0
20,11,44,0.635,1,0
38,16,37,0.582,1,1
57,9,35,0.476,1,0
34,10,52,0.51,0,0
35,5,32,0.368,0,0
49,15,30,0.636,1,0
23,14,36,0.419,0,0
55,12,54,0.414,0,0
45,12,41,0.764,1,1
21,8,28,0.385,0,0
31,14,50,0.518,1,0
40,9,47,0.52,1,0
70,10,37,0.643,1,1
29,8,45,0.328,1,0
43,11,35,0.524,0,0
28,12,40,0.373,1,0
25,16,49,0.448,1,1
31,12,38,0.421,1,1
35,12,46,0.593,1,1
23,13,56,0.633,1,0
40,10,44,0.923,1,0
51,11,48,0.554,0,1
49,14,30,0.611,1,1
46,9,21,0.526,0,0
77,9,46,0.666,1,1
55,10,34,0.387,0,1
54,7,35,0.613,1,1
44,16,42,0.627,0,1
24,12,40,0.418,0,0
41,13,37,0.69,1,1
17,10,51,0.771,1,1
60,7,29,0.88,1,0
53,14,37,0.67,1,0
30,12,26,0.528,0,0
61,8,42,0.41,0,0
40,9,45,0.355,0,0
28,12,58,0.828,1,0
41,7,29,0.0,0,0
36,9,51,0.531,0,1
26,13,46,0.45,1,1
56,16,34,0.787,1,1
70,13,35,0.342,1,0
17,9,34,0.38,0,0
42,6,30,0.445,0,0
57,9,45,0.19,0,0
35,11,43,0.58,1,0
34,7,24,0.384,0,0
37,11,32,0.536,1,0
17,13,43,0.665,1,0
17,9,61,0.513,0,0
61,11,47,0.647,1,1
29,12,29,0.052,0,0
57,13,63,0.554,1,1
17,13,43,0.79,0,1
46,15,23,0.518,1,1
35,10,63,0.658,1,0
39,11,57,0.747,1,0
41,16,38,0.434,1,1
42,7,27,0.422,0,0
44,13,37,0.473,1,1
37,14,59,0.239,1,0
33,5,36,0.448,0,0
39,10,44,0.367,0,0
43,10,37,0.647,0,1
24,11,25,0.519,1,1
26,11,54,0.245,1,1
36,8,28,0.399,0,0
47,11,38,0.712,1,1
59,9,33,0.552,0,0
71,11,46,0.08,0,1
42,8,48,0.533,1,0
27,9,34,0.103,0,0
17,8,18,0.143,0,0
40,8,51,0.607,1,0
45,16,38,0.0,0,0
19,16,29,0.876,1,1
32,10,28,0.93,1,0
28,14,43,0.63,1,1
41,10,37,0.5,0,1
26,8,30,0.353,1,0
53,12,45,0.601,0,1
27,14,47,0.503,1,0
38,11,43,0.413,0,0
34,9,34,0.375,1,0
53,11,30,0.52,0,1
30,10,41,0.388,0,0
52,11,58,0.655,1,1
48,9,39,0.373,0,0
36,14,11,0.623,0,0
44,9,44,0.991,1,1
44,9,46,0.613,1,0
55,10,45,0.425,0,0
32,5,60,0.508,0,0
35,14,60,0.447,1,1
41,15,42,0.555,1,1
30,13,53,0.704,1,1
40,9,21,0.123,0,0
25,12,51,0.368,1,0
48,15,32,0.416,0,1
32,12,34,0.657,1,0
60,15,41,0.696,1,1
39,10,24,0.124,0,1
41,12,48,0.679,0,1
42,12,41,0.394,1,0
24,11,50,0.213,1,0
29,6,53,0.321,0,0
32,10,46,0.635,1,1
43,16,30,0.543,1,0
42,15,45,0.294,1,1
44,11,31,0.465,0,1
29,6,39,0.703,0,1
27,11,40,0.421,1,1
36,10,43,0.888,1,0
52,10,18,0.0,0,1
41,12,41,0.301,1,1
44,10,46,0.941,1,0
38,9,50,0.728,1,0
40,13,30,0.318,0,0
18,13,43,0.39,0,0
47,10,23,0.171,1,0
32,13,41,0.251,1,1
43,9,57,0.17,1,1
51,12,58,0.418,1,1
44,7,77,0.529,0,1
37,14,30,0.648,1,0
45,11,56,0.339,1,1
44,10,54,0.789,1,1
52,10,39,0.67,1,1
34,10,24,0.177,1,0
23,11,47,0.632,1,1
47,12,49,0.217,1,0
17,8,29,0.315,0,0
55,12,59,0.463,1,1
20,12,69,0.542,1,1
24,9,35,0.259,0,0
55,13,35,0.7,1,1
50,10,34,0.488,1,1
33,9,37,0.476,1,0
48,11,33,0.523,0,0
50,11,50,0.573,1,1
47,9,39,0.744,1,0
59,16,51,0.737,1,1
38,15,29,0.407,0,0
23,11,42,0.283,0,0
52,15,41,0.327,0,1
17,11,58,0.648,1,0
61,12,64,0.228,1,1
28,14,52,0.59,1,0
48,12,50,0.32,0,1
44,11,49,0.449,0,0
36,13,38,0.504,1,1
41,8,42,0.405,0,0
65,8,37,0.643,1,1
29,12,33,0.565,0,0
37,14,47,0.306,0,0
29,13,38,0.106,0,0
25,14,60,0.477,0,1
43,11,62,0.589,1,1
36,10,55,0.775,1,0
31,9,28,0.163,0,0
49,13,28,0.406,1,1
17,13,50,0.639,1,0
42,9,26,0.711,1,0
43,11,33,0.842,1,0
24,9,56,0.908,1,0
38,12,41,0.703,0,1
27,8,37,0.331,1,0
23,15,44,0.424,1,0
31,8,29,0.549,0,0
61,15,32,0.813,1,1
60,7,51,0.68,1,0
43,9,22,0.55,0,1
46,9,46,0.683,1,1
42,16,37,0.567,1,1
41,14,35,0.372,1,1
57,13,52,0.368,1,1
45,10,31,0.879,0,1
49,14,49,0.503,1,1
44,10,41,0.624,1,1
29,9,38,0.097,0,0
54,12,33,0.491,0,1
35,12,41,0.914,1,1
17,10,16,0.895,1,0
35,13,29,0.459,0,0
49,14,36,0.804,1,1
31,12,37,0.652,1,0
59,6,43,0.084,0,0
55,15,52,0.394,1,1
56,10,32,0.637,1,1
17,12,39,0.167,1,0
64,10,55,0.648,1,0
44,15,51,0.756,1,1
18,12,32,0.55,1,0
41,7,60,0.609,1,0
62,8,52,0.391,0,0
49,11,14,0.389,0,0
49,9,52,0.4,0,0
35,9,47,0.507,1,0
17,10,58,0.524,1,1
57,9,30,0.505,0,0
31,7,49,0.737,1,0
25,8,29,0.356,1,0
29,8,37,0.18,0,0
46,11,28,0.38,0,0
32,13,54,0.401,1,1
39,13,39,0.697,1,1
33,14,44,0.279,0,0
44,7,36,0.191,0,0
33,10,59,0.421,1,0
56,12,46,0.774,1,1
27,12,56,0.352,1,0
30,11,33,0.328,1,0
30,8,28,0.477,0,1
30,6,30,0.575,0,0
54,7,41,0.446,1,0
32,8,37,0.451,0,0
44,15,21,0.425,1,1
44,13,40,0.099,0,0
48,10,36,0.518,1,0
43,16,46,0.646,1,1
28,8,41,0.691,1,0
47,15,38,0.439,1,0
52,9,69,0.478,1,0
50,7,51,0.628,1,1
28,12,50,0.553,1,1
60,13,55,0.412,1,1
37,7,44,0.565,0,0
29,10,48,0.662,1,1
37,9,45,0.511,0,1
42,7,44,0.722,1,0
39,10,46,0.661,1,0
43,10,51,0.697,1,1
42,10,29,0.219,0,0
63,14,36,0.142,0,0
34,10,19,0.911,1,1
26,5,42,0.614,0,0
45,9,42,0.381,1,1
25,9,39,0.433,0,0
17,5,55,0.695,0,0
56,8,30,0.723,0,0
17,10,30,0.214,0,0
35,8,60,0.262,0,0
44,14,48,0.488,1,1
34,12,51,0.215,1,0
32,10,39,0.436,0,0
50,9,44,0.531,1,1
22,6,56,0.742,1,1
39,15,39,0.527,0,0
31,9,62,0.224,0,0
52,10,31,0.202,1,0
37,8,64,0.543,1,1
56,11,41,0.591,1,1
39,11,41,0.738,1,1
61,11,41,0.489,0,0
52,12,38,0.596,1,1
29,12,41,0.394,0,0
27,13,50,0.547,1,1
33,11,49,0.564,0,1
66,11,26,0.055,0,0
43,13,43,0.898,1,0
31,9,37,0.599,0,0
26,12,34,0.479,0,1
39,5,41,0.809,1,0
60,12,20,0.391,0,1
33,5,52,0.77,1,0
43,11,42,0.656,1,1
34,9,22,0.648,1,1
62,5,70,0.407,0,1
32,10,37,0.338,1,0
46,10,51,0.683,1,1
33,8,51,0.638,0,1
23,13,15,0.411,0,0
39,15,43,0.556,1,0
23,11,27,0.275,0,0
66,9,41,0.474,1,1
41,12,50,0.781,1,0
29,7,25,0.547,0,0
38,16,42,0.602,1,0
35,13,49,0.379,1,1
54,11,23,0.634,1,0
25,13,52,0.766,1,0
61,8,35,0.537,1,0
17,13,40,0.515,1,0
25,6,39,0.528,1,1
70,12,41,0.512,1,1
50,10,44,0.62,1,1
47,8,41,0.438,1,0
48,12,46,0.741,1,1
31,9,36,0.684,1,0
52,15,40,0.733,1,1
41,12,42,0.567,0,1
51,11,35,0.675,0,0
56,10,41,0.666,1,1
69,13,25,0.219,1,0
31,14,59,0.762,1,1
42,13,33,0.389,1,1
48,8,46,0.378,1,0
44,12,38,0.508,1,1
30,13,31,0.435,1,0
30,12,37,0.771,1,1
43,8,28,0.479,0,0
28,15,51,0.227,1,0
30,9,64,0.633,1,0
39,11,59,0.409,1,1
68,10,32,0.484,1,0
54,15,47,0.571,1,1
33,12,63,0.755,1,1
68,12,49,0.444,1,1
51,14,44,0.678,1,1
34,16,36,0.475,1,1
49,13,47,0.597,1,0
23,14,28,0.345,1,0
43,13,57,0.59,1,1
46,11,47,0.272,1,1
42,12,27,0.358,0,1
38,12,55,0.517,1,1
59,7,61,0.66,0,1
32,13,52,0.647,0,1
55,10,36,0.326,0,1
37,12,24,0.595,0,0
48,8,29,0.133,0,0
37,11,45,0.467,1,0
46,13,59,0.742,1,1
43,9,18,0.51,0,0
36,11,27,0.355,0,0
32,9,19,0.477,0,0
34,7,31,0.598,1,0
46,13,59,0.318,1,1
42,8,51,0.215,1,0
49,7,55,0.415,1,0
29,9,31,0.411,1,0
60,14,37,0.776,1,1
33,9,38,0.698,0,0
22,8,15,0.474,0,0
52,11,25,0.298,0,1
49,10,44,0.594,1,1
37,14,40,0.617,1,1
51,7,33,0.521,0,1
20,7,15,0.95,0,0
37,16,48,0.47,1,1
35,8,36,0.465,1,1
23,6,24,0.378,0,0
55,5,38,0.372,0,0
35,12,46,0.674,1,1
23,8,38,0.794,1,0
36,10,50,0.516,0,0
49,10,42,0.364,1,0
49,8,53,0.351,0,0
42,8,57,0.584,1,0
23,9,54,0.562,1,0
20,14,42,0.276,0,0
55,13,53,0.495,1,1
34,11,52,0.807,1,0
35,11,46,0.618,1,0
39,14,63,0.696,1,1
45,12,37,0.72,1,1
28,11,28,0.309,1,0
35,13,55,0.496,1,0
38,8,41,0.574,1,1
68,9,60,0.081,1,0
36,12,45,0.618,1,0
17,11,55,0.551,1,0
40,8,40,0.472,1,0
66,10,49,0.583,1,0
55,14,54,0.855,1,1
42,5,41,0.527,0,0
26,9,35,0.666,1,0
35,16,24,0.422,1,0
35,8,57,0.728,1,1
20,8,51,0.532,0,0
23,6,33,0.589,0,0
59,10,53,0.618,1,1
17,15,47,0.573,1,0
34,15,36,0.645,1,0
30,12,39,0.61,1,1
45,10,34,0.42,0,0
56,11,48,0.593,1,1
33,9,20,0.286,0,0
53,16,25,0.129,1,0
37,12,48,0.342,1,0
19,15,31,0.739,1,0
39,9,46,0.394,0,1
47,16,32,0.928,1,1
38,4,37,0.329,0,0
40,11,43,0.404,0,1
48,11,15,0.391,0,1
19,12,35,0.704,1,1
51,14,47,0.542,1,0
41,14,71,0.629,1,1
38,6,53,0.471,1,1
26,11,25,0.11,0,0
31,7,45,0.472,0,0
36,13,38,0.449,1,0
47,9,45,0.551,0,0
46,11,56,0.598,1,1
31,9,37,0.54,0,0
23,13,47,0.674,1,0
39,11,46,0.584,1,0
20,12,42,0.568,1,1
24,15,50,0.522,1,1
50,9,44,0.518,1,1
30,12,60,0.546,1,0
48,14,55,0.231,1,1
32,11,43,0.496,1,0
37,10,43,0.293,0,1
17,13,51,0.264,1,0
35,9,33,0.149,0,0
49,9,54,0.586,1,1
51,11,42,0.828,1,0
21,5,40,0.545,0,0
61,11,45,0.291,1,1
40,12,48,0.068,1,1
38,9,68,0.7,1,0
43,11,35,0.583,0,0
32,8,27,0.227,0,0
24,8,18,0.246,1,1
48,11,65,0.331,1,1
33,10,34,0.29,1,0
37,10,47,0.222,1,0
27,14,39,0.39,0,0
58,13,30,0.604,1,1
20,13,23,0.526,1,1
27,10,30,0.429,0,0
17,9,55,0.432,0,1
34,12,31,0.712,0,0
34,13,58,0.793,1,1
28,11,46,0.476,0,0
35,12,26,0.443,1,0
62,10,61,0.558,1,1
34,9,35,0.495,1,0
44,9,57,0.657,0,0
26,3,48,0.705,0,0
39,6,36,0.389,0,0
71,16,58,0.559,1,1
58,7,24,0.596,0,0
41,7,37,0.222,1,0
35,12,40,0.565,1,1
47,11,56,0.43,1,1
42,9,53,0.622,1,1
57,10,47,0.579,1,1
40,9,54,0.555,1,1
29,12,44,0.759,1,1
27,7,42,0.356,0,0
32,10,29,0.406,1,0
32,13,60,0.889,1,1
21,13,39,0.794,1,0
49,15,59,0.584,1,1
35,11,40,0.428,1,1
17,13,41,0.219,0,1
33,16,49,0.419,1,1
34,9,42,0.734,1,1
39,10,39,0.59,1,0
36,9,19,0.586,0,1
32,9,56,0.675,1,0
24,14,50,0.546,0,1
54,8,35,0.251,0,0
43,9,46,0.386,1,1
37,11,35,0.416,0,0
36,14,42,0.45,1,1
37,7,38,0.573,0,0
22,12,48,0.669,1,1
48,9,36,0.151,1,0
34,12,41,0.679,1,0
44,12,60,0.26,1,1
43,15,54,0.699,1,1
63,14,40,0.385,1,1
36,5,31,0.455,0,0
61,9,43,0.839,1,1
29,10,57,0.385,1,1
62,10,41,0.566,1,0
38,11,43,0.702,1,1
60,13,50,0.264,1,1
39,13,42,0.468,1,0
41,10,52,0.742,1,1
57,16,66,0.714,1,1
20,5,40,1.0,1,0
32,9,52,0.741,1,0
26,7,36,0.628,0,0
38,12,46,0.656,1,0
37,13,36,0.284,0,0
40,10,55,0.554,1,1
50,14,52,0.544,1,0
19,11,36,0.187,1,0
41,14,49,0.762,1,1
29,11,59,0.362,1,0
26,9,41,0.358,0,0
37,9,39,0.553,1,1
43,15,39,0.568,1,0
38,12,39,0.966,1,1
26,14,33,0.427,1,0
23,6,19,0.36,1,0
45,14,31,0.651,1,1
32,10,39,0.35,1,1
52,9,41,0.786,1,0
30,11,16,0.332,0,0
52,10,62,0.472,1,1
39,8,46,0.45,0,0
34,5,40,0.355,0,0
36,14,36,0.876,1,1
38,14,44,0.455,1,0
65,13,56,0.783,1,1
41,15,44,0.568,1,1
18,14,53,1.0,1,0
17,12,37,0.229,1,0
33,15,39,0.43,1,0
45,14,57,0.516,1,1
46,11,47,0.678,1,1
56,15,29,0.47,1,1
42,10,63,0.319,0,1
37,14,51,0.542,0,1
46,11,38,0.572,1,1
60,8,35,0.433,0,0
31,12,34,0.401,1,0
62,11,39,0.429,1,1
17,9,46,0.341,0,0
17,14,37,0.657,1,1
59,9,40,0.483,1,1
40,6,45,0.573,0,0
48,13,35,0.555,0,0
32,9,29,0.664,1,0
49,8,46,0.563,1,0
36,10,27,0.392,0,0
51,9,59,0.452,1,0
21,16,44,0.76,1,0
52,14,39,0.643,1,1
50,13,44,0.951,1,0
48,9,45,0.687,1,0
37,7,16,0.409,0,0
56,15,50,0.617,1,1
47,14,35,0.632,1,0
42,12,35,0.544,1,1
45,11,38,0.39,1,0
17,10,30,0.391,1,0
46,10,59,0.423,1,0
37,10,37,0.603,1,1
23,12,44,0.514,1,1
45,10,27,0.758,1,1
36,11,61,0.245,1,1
34,12,39,0.765,1,0
28,12,46,0.503,1,0
30,11,42,0.75,1,0
24,16,58,0.495,1,1
44,16,44,0.632,1,1
23,11,40,0.433,1,1
64,5,39,0.496,0,0
42,4,26,0.656,0,0
37,10,24,0.501,0,1
37,9,23,0.542,0,0
24,7,69,0.443,0,0
29,16,54,0.761,1,1
60,6,47,0.6,0,0
34,11,39,0.687,1,1
17,7,32,0.542,1,0
31,11,46,0.611,1,0
49,14,25,0.0,1,1
38,10,33,0.551,1,1
48,14,53,0.955,1,1
22,8,59,0.663,1,1
25,9,32,0.258,0,0
46,10,37,0.0,0,0
46,13,44,0.664,1,0
60,12,49,0.754,1,1
39,9,28,0.425,1,0
48,6,35,0.502,1,0
36,16,29,0.449,0,1
33,16,31,0.305,1,0
52,11,52,0.106,0,0
46,9,32,0.609,1,1
46,11,52,0.14,1,1
47,10,57,0.546,0,0
37,10,47,0.553,1,0
36,9,22,0.294,0,1
30,12,39,0.322,1,0
35,14,43,0.358,1,1
40,10,31,0.756,0,0
28,9,18,0.584,0,0
35,10,26,0.021,0,0
65,9,44,1.0,1,0
50,10,31,0.899,1,1
71,12,43,0.361,1,0
17,10,35,0.0,0,0
31,11,49,0.421,1,0
51,14,27,0.41,1,0
38,12,48,0.431,1,1
22,13,43,0.392,1,0
38,10,25,0.411,0,1
43,15,24,0.708,1,0
21,12,42,0.433,1,1
42,10,62,0.535,1,1
49,11,30,0.561,1,0
44,16,53,0.632,1,1
34,10,43,0.584,1,0
50,11,51,0.583,1,1
41,12,26,0.761,1,0
19,7,41,0.612,1,0
18,8,50,0.704,1,1
32,8,35,0.28,0,0
40,11,56,0.739,1,0
52,14,60,0.777,1,1
41,11,45,0.639,1,0
48,13,37,0.55,1,1
38,13,38,0.649,1,1
38,8,24,0.922,1,1
56,13,55,0.216,1,0
46,10,38,0.467,1,0
20,10,31,0.293,0,0
59,9,37,0.29,0,1
39,8,54,0.726,1,0
50,9,32,0.534,0,1
38,11,48,0.343,0,0
39,12,59,0.273,1,1
33,14,26,0.691,1,1
27,11,61,0.326,1,0
52,15,58,0.476,1,0
24,10,52,0.213,1,0
26,11,30,0.393,1,1
37,13,57,0.424,1,1
37,9,60,0.3,0,1
24,8,55,0.198,1,0
29,12,44,0.33,1,0
34,16,56,0.695,1,1
43,12,34,0.264,1,1
44,11,47,0.56,1,1
37,8,33,0.146,0,0
53,12,49,0.728,1,1
43,11,40,0.654,1,1
47,12,42,0.789,1,1
35,5,20,0.45,0,0
46,9,43,0.744,1,1
35,16,46,0.838,1,1
56,12,50,0.478,1,0
59,11,43,0.602,1,1
30,14,46,0.645,1,0
33,11,53,0.454,1,0
58,9,37,0.006,0,0
39,12,24,0.253,0,0
42,14,49,0.537,1,1
34,11,25,0.722,1,1
35,13,41,0.689,1,0
58,7,30,0.267,0,0
38,15,36,0.826,1,1
35,16,45,0.562,1,0
44,4,29,0.345,0,0
